2158	0.11051344126462936
2156	0.10712534934282303
2161	0.11550280451774597
2188	0.09156432002782822
2224	0.10134370625019073
2085	0.11883243173360825
1953	0.11123189330101013
1964	0.11861434578895569
2107	0.11852394044399261
1934	0.09313371032476425
1927	0.11560426652431488
1969	0.11392318457365036
1926	0.0884275957942009
1921	0.1081787496805191
1923	0.11039571464061737
1918	0.09326682984828949
1933	0.11503535509109497
1956	0.12221357971429825
1942	0.11878404021263123
1934	0.10142023861408234
1945	0.11549537628889084
1980	0.11241897940635681
1931	0.11408840119838715
1920	0.10566245019435883
1945	0.1037137433886528
1931	0.11008600890636444
1925	0.09819985926151276
1949	0.12293680012226105
1944	0.10486885160207748
1935	0.11421822756528854
1973	0.0912102535367012
1930	0.10235648602247238
1953	0.11877451837062836
1929	0.12189779430627823
1934	0.09429672360420227
1945	0.10084279626607895
1933	0.10005059093236923
1953	0.13292796909809113
1940	0.09783148020505905
1955	0.1107231080532074
1984	0.0956043004989624
1912	0.10568612068891525
1928	0.09555117785930634
1935	0.10803801566362381
1919	0.1226370558142662
1930	0.11944214254617691
1927	0.10787252336740494
1931	0.10714048147201538
1934	0.09791643172502518
1937	0.08269662410020828
