1094	0.14183615148067474
1058	0.11294423043727875
1045	0.12942270934581757
1072	0.15856795012950897
1067	0.08333166688680649
1099	0.12987570464611053
1062	0.11786665767431259
1123	0.13925975561141968
1049	0.11926062405109406
1058	0.13321872055530548
1034	0.14282698929309845
915	0.1580079048871994
901	0.1236911490559578
910	0.1252829134464264
906	0.10864242911338806
1110	0.09771405160427094
912	0.12547606229782104
909	0.12227027863264084
913	0.14032064378261566
926	0.14370517432689667
902	0.10529284924268723
891	0.10392620414495468
915	0.1251859962940216
914	0.10782495141029358
916	0.13233600556850433
921	0.09076466411352158
913	0.11939622461795807
906	0.10981784015893936
913	0.13502544164657593
915	0.11449224501848221
925	0.10755116492509842
925	0.13409045338630676
940	0.14186854660511017
920	0.12734553217887878
926	0.12423625588417053
926	0.11680472642183304
926	0.1433265656232834
941	0.1216440200805664
957	0.14571815729141235
958	0.1274247020483017
893	0.12232168763875961
884	0.14736253023147583
905	0.116970494389534
885	0.12204146385192871
891	0.12243040651082993
909	0.15111377835273743
887	0.11435305327177048
904	0.10724873840808868
901	0.1373675912618637
878	0.11305055767297745
