755	0.14803557097911835
739	0.1057191714644432
732	0.10117289423942566
739	0.13758620619773865
723	0.10077279061079025
944	0.12762795388698578
716	0.12756888568401337
703	0.12593750655651093
717	0.13284820318222046
714	0.14543037116527557
782	0.11598315089941025
709	0.10754058510065079
708	0.10089173167943954
708	0.08984502404928207
700	0.13232630491256714
702	0.11585533618927002
623	0.12616445124149323
629	0.11094024032354355
633	0.11457478255033493
680	0.10594701766967773
611	0.12658461928367615
609	0.11724654585123062
621	0.10481610894203186
617	0.14394541084766388
617	0.13500826060771942
611	0.1295357346534729
627	0.1164415255188942
613	0.11708769202232361
663	0.14809446036815643
627	0.13622182607650757
621	0.1399579644203186
627	0.10860726237297058
635	0.11292438209056854
611	0.12533420324325562
626	0.12480099499225616
625	0.09763918071985245
617	0.13787220418453217
614	0.11433817446231842
700	0.09877829998731613
636	0.10306137800216675
614	0.1256309449672699
616	0.13186949491500854
629	0.13082444667816162
613	0.12306758761405945
607	0.1280110776424408
628	0.14817531406879425
619	0.12273700535297394
606	0.12787427008152008
625	0.12123272567987442
677	0.10966616123914719
