1866	0.09470734745264053
2073	0.0930337980389595
2063	0.11359002441167831
1788	0.13364151120185852
1881	0.11971165239810944
1774	0.10732603073120117
1777	0.1171455904841423
1679	0.12501606345176697
1787	0.1157446950674057
1695	0.10139735043048859
1701	0.11347092688083649
1760	0.11008067429065704
1699	0.11743928492069244
1700	0.0933808758854866
1743	0.12127786874771118
1688	0.10535715520381927
1691	0.11510836333036423
1725	0.10044529289007187
1677	0.1144232451915741
1720	0.09965899586677551
1706	0.09989133477210999
1686	0.10540696233510971
1682	0.10917467623949051
1742	0.12718026340007782
1697	0.09580029547214508
1705	0.10793160647153854
1724	0.09784123301506042
1705	0.11590877175331116
1696	0.11897645890712738
1728	0.10378280282020569
1687	0.08971910178661346
1689	0.12477461248636246
1734	0.12629666924476624
1683	0.10604219138622284
1706	0.09706331044435501
1737	0.1066853329539299
1819	0.09802737832069397
1681	0.11865957081317902
1772	0.13026493787765503
1669	0.1101524755358696
1692	0.12015463411808014
1719	0.13494756817817688
1686	0.10569312423467636
1692	0.10886892676353455
1725	0.10412929952144623
1697	0.12458807229995728
1684	0.12402273714542389
1735	0.11730159819126129
1692	0.09793973714113235
1684	0.09501754492521286
