1370	0.11362447589635849
1361	0.10857951641082764
1419	0.12335988879203796
1292	0.12805071473121643
1348	0.1262052208185196
1335	0.08791597932577133
1293	0.10929067432880402
1321	0.12066607922315598
1124	0.10907932370901108
903	0.11078574508428574
912	0.09799274802207947
937	0.09609314054250717
1056	0.11953486502170563
889	0.11862806230783463
890	0.106346994638443
896	0.10173717141151428
905	0.12474831938743591
897	0.13346529006958008
894	0.09594400972127914
897	0.11292711645364761
911	0.10189652442932129
928	0.08218682557344437
1040	0.09664275497198105
892	0.09366623312234879
889	0.11056968569755554
896	0.11542456597089767
897	0.12156954407691956
902	0.10907719284296036
898	0.10188426822423935
899	0.11905266344547272
890	0.10015252232551575
917	0.09451239556074142
931	0.0930313766002655
1045	0.1282934844493866
890	0.10878525674343109
888	0.10785069316625595
895	0.10001929849386215
892	0.0796758383512497
897	0.10786489397287369
902	0.12769342958927155
897	0.1100318506360054
893	0.10178051888942719
902	0.11674320697784424
893	0.0972861647605896
942	0.11614123731851578
1033	0.1079818457365036
898	0.12245230376720428
889	0.10133175551891327
895	0.11906324326992035
895	0.10699823498725891
